site	primer	treatment	taxon	id	distance	abundance_log	abundance_CSS	abundance_DESeq2
BayfrontPark	NF118Sr2b	Pre	Xyalidae	25911	0.0241316269296185	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	36108	0.0218420705107037	-10.015677	0.9228	0.84567
BayfrontPark	NF118Sr2b	Pre	Xyalidae	32218	0.017180972944456	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	28147	0.0202298966170588	-9.322530	1.32905	1.26772
BayfrontPark	NF118Sr2b	Pre	Xyalidae	15272	0.0232978146192174	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	37492	0.0210143515732672	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	31638	0.0232259518453677	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	5967	0.0246849110899691	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	5896	0.0112359550561798	-10.015677	0.9228	0.84567
BayfrontPark	NF118Sr2b	Pre	Xyalidae	5789	0.0082362412870757	-9.322530	1.31475	1.26772
BayfrontPark	NF118Sr2b	Pre	Xyalidae	40837	0.0110137293415074	-10.015677	0.9228	0.84567
BayfrontPark	NF118Sr2b	Post	Xyalidae	32849	0	-4.968076	3.86235	1.70117
BayfrontPark	NF118Sr2b	Pre	Xyalidae	13855	0.0191676031623982	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	31321	0.0191676031623982	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	14992	0.0191676031623982	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Post	Xyalidae	20026	0	-4.744932	3.98575	1.83832
BayfrontPark	NF118Sr2b	Pre	Xyalidae	7712	0.0191676031623982	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	13996	0.0192179170680553	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	15731	0.0137904567270784	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	19953	0.0168303935722805	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	11215	0.0156008983304162	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	22827	0.0237002797487305	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	16230	0.0232900121908743	-10.015677	0.93515	0.84567
BayfrontPark	NF118Sr2b	Pre	Xyalidae	25996	0.0250783699059561	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	19917	0.0142971378146123	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	7002	0.0282131661442006	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	32850	0.0203125	-10.015677	0.9228	0.84567
BayfrontPark	NF118Sr2b	Pre	Xyalidae	38165	0.0218848572739968	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	30122	0.0216831164544956	-10.015677	0.9228	0.84567
BayfrontPark	NF118Sr2b	Pre	Xyalidae	5549	0.023971394984326	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	14809	0.0203125	-10.708824	0.60955	0.49222
RyanCt	NF118Sr2b	Post	Leptosomatidae	18891	0.0166827853384509	-9.037573	2.0034	1.52247
RyanCt	NF118Sr2b	Post	Leptosomatidae	16320	0.0166018676882909	-7.738290	2.90725	2.30842
RyanCt	NF118Sr2b	Pre	Leptosomatidae	30194	0.0239268965800428	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Leptosomatidae	36960	0.0218474835758492	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Leptosomatidae	39874	0.0241422489127916	-10.066371	1.6529	0.84567
RyanCt	NF118Sr2b	Pre	Leptosomatidae	28406	0.0213710779441472	-10.759519	1.2224	0.49222
RyanCt	NF118Sr2b	Pre	Leptosomatidae	5071	0.024010699655199	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Leptosomatidae	33355	0.0239373697801197	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Leptosomatidae	16231	0.0209315927676822	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Leptosomatidae	30721	0.0210274348548582	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Leptosomatidae	22235	0.0233746209893491	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Leptosomatidae	22140	0.0214948371363698	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Leptosomatidae	2733	0.0218528866227358	-10.759519	1.2224	0.49222
RyanCt	NF118Sr2b	Pre	Phanodermatidae	8068	0.0207288401253918	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Leptosomatidae	24714	0.0216426265525454	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Leptosomatidae	8211	0.0238685710945546	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Leptosomatidae	15707	0.0215213418334436	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Post	Leptosomatidae	18863	0.0233425296699374	-10.829332	0.90625	0.49222
RyanCt	NF118Sr2b	Post	Leptosomatidae	12798	0.0137160278429294	-8.121282	2.6369	2.08382
RyanCt	NF118Sr2b	Post	Phanodermatidae	30619	0.0197898205977746	-10.829332	0.73005	0.49222
RyanCt	NF118Sr2b	Post	Leptosomatidae	2769	0.0228292790110831	-10.829332	0.73005	0.49222
RyanCt	NF118Sr2b	Pre	Leptosomatidae	7812	0.0221659282729252	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Phanodermatidae	3751	0.0198768602857997	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Post	Leptosomatidae	10905	0.0233045635270207	-8.749891	2.1996	1.70117
RyanCt	NF118Sr2b	Post	Leptosomatidae	7029	0.0219152271810306	-10.136185	1.2955	0.84567
RyanCt	NF118Sr2b	Pre	Leptosomatidae	33811	0.021145223974467	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Leptosomatidae	31212	0.0207600809536053	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Phanodermatidae	15962	0.0247200733442189	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Post	Leptosomatidae	5302	0.013652922322011	-1.518604	7.381	5.32242
RyanCt	NF118Sr2b	Pre	Leptosomatidae	18847	0.0195490683287051	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Post	Leptosomatidae	2662	0.0230252634890651	-8.264383	2.53655	1.99792
RyanCt	NF118Sr2b	Pre	Leptosomatidae	8859	0.0210852673838366	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Leptosomatidae	35357	0.0215684707472206	-10.759519	1.2224	0.49222
RyanCt	NF118Sr2b	Pre	Leptosomatidae	35636	0.0219838634127343	-10.759519	1.2224	0.49222
RyanCt	NF118Sr2b	Post	Leptosomatidae	34300	0.0241244981916049	-10.136185	1.0854	0.84567
RyanCt	NF118Sr2b	Post	Leptosomatidae	20506	0.0163351747586184	-7.533496	2.79675	2.42587
RyanCt	NF118Sr2b	Pre	Leptosomatidae	13340	0.0215166147326404	-10.759519	1.2224	0.49222
RyanCt	NF118Sr2b	Pre	Leptosomatidae	12124	0.0163648761769938	-10.759519	1.2224	0.49222
RyanCt	NF118Sr2b	Pre	Leptosomatidae	34798	0.0219181119077439	-10.066371	1.6529	0.84567
RyanCt	NF118Sr2b	Pre	Leptosomatidae	39174	0.0221757327954376	-10.759519	1.2224	0.49222
RyanCt	NF118Sr2b	Post	Leptosomatidae	22418	0.015439534010374	-1.514272	7.1235	5.32492
RyanCt	NF118Sr2b	Post	Leptosomatidae	21411	0.0234901263009368	-7.938961	2.5117	2.19162
RyanCt	NF118Sr2b	Pre	Leptosomatidae	36080	0.0235374279865056	-10.759519	1.2224	0.49222
RyanCt	NF118Sr2b	Post	Leptosomatidae	20225	0.0193470673748271	-8.264383	2.28545	1.99792
RyanCt	NF118Sr2b	Post	Leptosomatidae	26277	0.0240462959295048	-10.136185	1.0854	0.84567
RyanCt	NF118Sr2b	Post	Leptosomatidae	35114	0.0187697404678468	-9.219895	1.6432	1.40792
RyanCt	NF118Sr2b	Pre	Leptosomatidae	33311	0.0211242357566641	-10.759519	1.2224	0.49222
RyanCt	NF118Sr2b	Pre	Leptosomatidae	31827	0.0191710729503196	-10.759519	1.2224	0.49222
RyanCt	NF118Sr2b	Pre	Leptosomatidae	35158	0.0167707704771672	-9.150081	2.2687	1.40792
RyanCt	NF118Sr2b	Pre	Leptosomatidae	26660	0.0216737419023779	-10.759519	1.2224	0.49222
RyanCt	NF118Sr2b	Post	Leptosomatidae	18256	0.0209769175144291	-8.883422	1.86445	1.61852
RyanCt	NF118Sr2b	Post	Leptosomatidae	18794	0.022011817864534	-8.526747	2.10525	1.83832
RyanCt	NF118Sr2b	Post	Leptosomatidae	2784	0.023457434289267	-9.037573	1.7623	1.52247
RyanCt	NF118Sr2b	Post	Leptosomatidae	1060	0.0231109812605537	-10.829332	0.73005	0.49222
RyanCt	NF118Sr2b	Post	Leptosomatidae	14666	0.0216918767968829	-8.883422	1.86445	1.61852
RyanCt	NF118Sr2b	Post	Leptosomatidae	35078	0.0162632762150854	-7.884894	2.54955	2.22327
RyanCt	NF118Sr2b	Post	Leptosomatidae	6026	0.0233241177581817	-8.190275	2.33675	2.04252
RyanCt	NF118Sr2b	Post	Leptosomatidae	3999	0.0235365686445521	-8.264383	2.28545	1.99792
RyanCt	NF118Sr2b	Pre	Leptosomatidae	34085	0.0165744343663196	-10.759519	1.2224	0.49222
RyanCt	NF118Sr2b	Pre	Leptosomatidae	23074	0.0193643458172791	-10.759519	1.2224	0.49222
RyanCt	NF118Sr2b	Pre	Leptosomatidae	27318	0.0160985675762407	-9.660906	1.92065	1.08812
RyanCt	NF118Sr2b	Post	Leptosomatidae	18580	0.0184162555509059	-8.883422	1.86445	1.61852
RyanCt	NF118Sr2b	Post	Leptosomatidae	36302	0.0166059156322113	-8.056744	2.4295	2.12217
RyanCt	NF118Sr2b	Pre	Leptosomatidae	14094	0.0196096638252014	-10.066371	1.6529	0.84567
RyanCt	NF118Sr2b	Pre	Phanodermatidae	4360	0.0171030668867109	-10.066371	1.6529	0.84567
RyanCt	NF118Sr2b	Pre	Leptosomatidae	25386	0.0233331846096198	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Leptosomatidae	15920	0.0237814686874587	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Post	Leptosomatidae	8712	0.0164410760156968	-7.938961	2.7653	2.19162
RyanCt	NF118Sr2b	Post	Leptosomatidae	29290	0.0136699962264738	-4.152249	5.4815	4.10097
BayfrontPark	NF118Sr2b	Pre	Xyalidae	39777	0.019817789968652	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	1417	0.019817789968652	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Xyalidae	28901	0.0197949320794148	-9.610212	1.15865	1.08812
BayfrontPark	NF118Sr2b	Pre	Xyalidae	33528	0.0177638453500522	-9.610212	1.14505	1.08812
ShellfishLab	NF118Sr2b	Pre	Canthocamptidae	17020	0.0187045690550363	-10.783902	1.0104	0.49222
ShellfishLab	NF118Sr2b	Pre	Canthocamptidae	25414	0.0125	-10.783902	0.9941	0.49222
ShellfishLab	NF118Sr2b	Pre	Canthocamptidae	28297	0.0280373831775701	-10.783902	0.9941	0.49222
ShellfishLab	NF118Sr2b	Pre	Canthocamptidae	8864	0.0205607476635514	-10.090755	1.41555	0.84567
ShellfishLab	NF118Sr2b	Pre	Canthocamptidae	40097	0.0105919003115265	-5.684036	4.46485	3.37507
ShellfishLab	NF118Sr2b	Pre	Canthocamptidae	2485	0.0105919003115265	-5.786690	4.41265	3.32477
ShellfishLab	NF118Sr2b	Pre	Canthocamptidae	3810	0.0176661474558671	-10.783902	1.0104	0.49222
ShellfishLab	NF118Sr2b	Pre	Canthocamptidae	4553	0.0202492211838006	-10.090755	1.3969	0.84567
ShellfishLab	NF118Sr2b	Pre	Canthocamptidae	27035	0.0218068535825545	-10.783902	0.9941	0.49222
ShellfishLab	NF118Sr2b	Pre	Canthocamptidae	7419	0.0205607476635514	-10.783902	0.9941	0.49222
RyanCt	NF118Sr2b	Post	Limnocytheridae	32931	0.00775278121269157	-5.582308	4.1913	3.44642
RyanCt	NF118Sr2b	Post	Limnocytheridae	8594	0.0074631150713028	-6.937512	3.21995	2.75657
RyanCt	NF118Sr2b	Post	Limnocytheridae	1547	0.00744387343037902	-6.937512	3.47775	2.75657
RyanCt	NF118Sr2b	Post	Limnocytheridae	4308	0.00775278121269157	-5.386915	4.5917	3.53987
RyanCt	NF118Sr2b	Pre	Limnocytheridae	7349	0.01611836077274	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Post	Limnocytheridae	31	0.0134405404522951	-9.219895	1.8808	1.40792
RyanCt	NF118Sr2b	Pre	Limnocytheridae	4953	0.0180903524037844	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Limnocytheridae	11675	0.0279503105590062	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Post	Limnocytheridae	16959	0.0126994038409466	-8.264383	2.28545	1.99792
RyanCt	NF118Sr2b	Post	Cytheruridae	26960	0.00823045267489712	-7.996119	2.4718	2.15802
RyanCt	NF118Sr2b	Post	Cytheruridae	31103	0.00823045267489712	-7.996119	2.725	2.15802
RyanCt	NF118Sr2b	Pre	Cytheruridae	24153	0.021671826625387	-10.759519	1.32665	0.49222
BayfrontPark	NF118Sr2b	Pre	Cushmanideidae	23530	0.014549456466269	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Cushmanideidae	10042	0.0147337070879943	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Post	Cushmanideidae	36890	0.00925925925925926	-6.354370	2.8362	0.84567
BayfrontPark	NF118Sr2b	Pre	Cushmanideidae	39398	0.0173615705091453	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Cushmanideidae	13657	0.0145074224021592	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Cushmanideidae	29477	0.0140325885939921	-10.708824	0.60955	0.49222
BayfrontPark	NF118Sr2b	Pre	Cushmanideidae	31179	0.0129792072774529	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Cushmanideidae	20440	0.0169124858181259	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Cushmanideidae	3308	0.0116687237654618	-9.322530	1.31475	1.26772
BayfrontPark	NF118Sr2b	Pre	Cushmanideidae	13601	0.0150043301432003	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Cushmanideidae	10852	0.0147337070879943	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Cushmanideidae	760	0.0229169470992058	-10.708824	0.5999	0.49222
BayfrontPark	NF118Sr2b	Pre	Cushmanideidae	22025	0.0173608354722906	-10.015677	0.93515	0.84567
BayfrontPark	NF118Sr2b	Post	Cushmanideidae	36158	0.00925925925925926	-6.354370	2.8725	0.84567
RyanCt	NF118Sr2b	Pre	Otoplanidae	26518	0.0250759878419453	-10.759519	1.2224	0.49222
RyanCt	NF118Sr2b	Pre	Otoplanidae	32832	0.0227963525835866	-10.759519	1.2224	0.49222
RyanCt	NF118Sr2b	Pre	Otoplanidae	27637	0.0182370820668693	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Otoplanidae	9834	0.0172239108409321	-10.759519	1.2224	0.49222
RyanCt	NF118Sr2b	Post	Otoplanidae	24721	0	-10.829332	0.90625	0.49222
RyanCt	NF118Sr2b	Post	Otoplanidae	12342	0	-10.829332	0.73005	0.49222
RyanCt	NF118Sr2b	Pre	Otoplanidae	2590	0	-10.066371	1.7669	0.84567
RyanCt	NF118Sr2b	Pre	Otoplanidae	29021	0	-10.066371	1.6529	0.84567
RyanCt	NF118Sr2b	Post	Otoplanidae	5856	0.00998003992015968	-7.533496	3.0526	2.42587
RyanCt	NF118Sr2b	Post	Otoplanidae	31890	0.00998003992015968	-7.996119	2.4718	2.15802
RyanCt	NF118Sr2b	Pre	Monocelididae	15882	0.0160201113922267	-9.150081	2.3895	1.40792
RyanCt	NF118Sr2b	Post	Monocelididae	3575	0.0121951219512195	-10.136185	1.0854	0.84567
RyanCt	NF118Sr2b	Pre	Monocelididae	24747	0.0206014473256119	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Monocelididae	18893	0.0201396944458554	-9.660906	2.0383	1.08812
RyanCt	NF118Sr2b	Post	Monocelididae	15855	0.00609756097560976	-6.639678	3.6911	2.91492
RyanCt	NF118Sr2b	Pre	Monocelididae	8588	0.0193307646266647	-10.759519	1.32665	0.49222
RyanCt	NF118Sr2b	Pre	Monocelididae	18023	0.0203449179479694	-10.759519	1.2224	0.49222
RyanCt	NF118Sr2b	Pre	Monocelididae	849	0.0236237907071808	-10.759519	1.2224	0.49222
RyanCt	NF118Sr2b	Post	Monocelididae	25346	0.00609756097560976	-6.917309	3.23435	2.76742
RyanCt	NF118Sr2b	Pre	Monocelididae	9341	0.0195071747824041	-10.759519	1.2224	0.49222
RyanCt	NF118Sr2b	Pre	Monocelididae	5043	0.0138683789391539	-9.660906	1.92065	1.08812
ShellfishLab	NF118Sr2b	Post	Saccharomycetaceae	11157	0.00625	-2.463136	6.116	3.41487
ShellfishLab	NF118Sr2b	Post	Saccharomycetaceae	14443	0.00625	-2.962788	5.817	3.16802
BelleairBlvd	NF118Sr2b	Pre	Saccharomycetaceae	27078	0.0218970415360502	-10.229909	1.63865	0.49222
ShellfishLab	NF118Sr2b	Pre	Saccharomycetaceae	35847	0.0125	-10.783902	1.0104	0.49222
BelleairBlvd	NF118Sr2b	Pre	Saccharomycetaceae	40129	0.019550842476489	-10.229909	1.63865	0.49222
BelleairBlvd	NF118Sr2b	Pre	Saccharomycetaceae	34893	0.0195924764890282	-9.536762	2.1005	0.84567
