site	primer	treatment	taxon	id	distance	abundance_log	abundance_CSS	abundance_DESeq2
BelleairBlvd	F04R22	Post	Pleosporaceae	4971	0.00952382364889982	-7.339538	2.28425	0.49222
BelleairBlvd	F04R22	Post	Pleosporaceae	2047	0.0224736016814335	-7.339538	2.28425	0.49222
BelleairBlvd	F04R22	Post	Pleosporaceae	38736	0.0198541744198672	-7.339538	2.28425	0.49222
BelleairBlvd	F04R22	Post	Pleosporaceae	16490	0.0132582301339563	-5.730100	3.42045	1.40792
BelleairBlvd	F04R22	Post	Pleosporaceae	17252	0.0199978967833508	-7.339538	2.28425	0.49222
BelleairBlvd	F04R22	Post	Pleosporaceae	10393	0.0168726644770853	-7.339538	2.28425	0.49222
BelleairBlvd	F04R22	Post	Pleosporaceae	7665	0.0142663474421765	-7.339538	2.8362	0.49222
BelleairBlvd	F04R22	Post	Pleosporaceae	34652	0.0174546861195815	-7.339538	2.28425	0.49222
BelleairBlvd	F04R22	Post	Pleosporaceae	4915	0.00947817957244777	-6.646391	2.76885	0.84567
BelleairBlvd	F04R22	Post	Pleosporaceae	36787	0.0133863451812237	-7.339538	2.28425	0.49222
BelleairBlvd	F04R22	Post	Pleosporaceae	23634	0.0156554687454434	-7.339538	2.28425	0.49222
BelleairBlvd	F04R22	Post	Pleosporaceae	37633	0.00676338696050001	-7.339538	2.8362	0.49222
BelleairBlvd	F04R22	Post	Pleosporaceae	12199	0.015701571854246	-5.953243	3.26105	1.26772
BelleairBlvd	F04R22	Post	Pleosporaceae	24595	0.0133646217115086	-6.646391	2.76885	0.84567
BelleairBlvd	F04R22	Post	Pleosporaceae	18738	0.0122781201465732	-5.036953	3.9173	1.83832
BelleairBlvd	F04R22	Post	Pleosporaceae	18465	0.0095669523576273	-6.240925	3.05615	1.08812
BelleairBlvd	F04R22	Post	Pleosporaceae	37230	0.00949618471956605	-7.339538	2.28425	0.49222
BelleairBlvd	F04R22	Post	Pleosporaceae	5312	0.0136417780923153	-7.339538	2.28425	0.49222
BelleairBlvd	F04R22	Post	Pleosporaceae	37473	0.0161704812693551	-7.339538	2.28425	0.49222
BelleairBlvd	F04R22	Post	Pleosporaceae	33747	0.0177477755890839	-7.339538	2.28425	0.49222
BelleairBlvd	F04R22	Post	Pleosporaceae	33754	0.0107666441754863	-5.393628	3.66135	1.61852
BelleairBlvd	F04R22	Post	Pleosporaceae	32705	0.0164299323015535	-7.339538	2.28425	0.49222
ShellfishLab	F04R22	Post	Saccharomycetaceae	13040	0.00277777777777778	-6.737136	3.50155	1.61852
ShellfishLab	F04R22	Post	Saccharomycetaceae	27795	0.00277777777777778	-6.603605	3.8437	1.70117
ShellfishLab	F04R22	Post	Saccharomycetaceae	9289	0.00597431875853801	-2.992687	6.197	3.65647
ShellfishLab	F04R22	Post	Saccharomycetaceae	27739	0.00619683320183266	-8.683047	2.13085	0.49222
ShellfishLab	F04R22	Post	Saccharomycetaceae	34471	0.0113818882097951	-8.683047	2.13085	0.49222
ShellfishLab	F04R22	Post	Saccharomycetaceae	36713	0.0111546406001873	-8.683047	2.13085	0.49222
ShellfishLab	F04R22	Post	Saccharomycetaceae	23283	0.00874630838120454	-8.683047	2.13085	0.49222
ShellfishLab	F04R22	Post	Saccharomycetaceae	33075	0.00598493700726357	-6.285151	3.82555	1.89657
ShellfishLab	F04R22	Post	Saccharomycetaceae	36361	0.0179276718394732	-8.683047	2.3678	0.49222
ShellfishLab	F04R22	Post	Saccharomycetaceae	22293	0.0162241760304387	-8.683047	2.3678	0.49222
ShellfishLab	F04R22	Post	Saccharomycetaceae	9805	0.00597431875853801	-3.126218	6.3485	3.59397
BayfrontPark	F04R22	Post	Saccharomycetaceae	30596	0.0147329650092081	-6.293419	2.99435	0.49222
ShellfishLab	F04R22	Post	Saccharomycetaceae	15065	0.0125866078774218	-7.989899	2.8541	0.84567
ShellfishLab	F04R22	Post	Saccharomycetaceae	14830	0.0127687911519529	-8.683047	2.3678	0.49222
ShellfishLab	F04R22	Post	Saccharomycetaceae	3921	0.0151769121739473	-8.683047	2.13085	0.49222
ShellfishLab	F04R22	Post	Saccharomycetaceae	604	0.0114800499770135	-8.683047	2.13085	0.49222
ShellfishLab	F04R22	Post	Saccharomycetaceae	5573	0.0114692888215382	-7.989899	2.6118	0.84567
BelleairBlvd	F04R22	Post	Trebouxiophyceae	40290	0.00573065902578797	-5.730100	3.42045	1.40792
BelleairBlvd	F04R22	Post	Trebouxiophyceae	11734	0.00573065902578797	-5.730100	3.98575	1.40792
BelleairBlvd	F04R22	Post	Trebouxiophyceae	1044	0.0114613180515759	-7.339538	2.8362	0.49222
RyanCt	F04R22	Post	Convolutidae	22842	0.002710027100271	-10.335627	1.1395	0.84567
RyanCt	F04R22	Post	Convolutidae	18960	0.002710027100271	-10.335627	1.1774	0.84567
RyanCt	F04R22	Post	Argulidae	13198	0.0144283124256039	-10.335627	1.1395	0.84567
RyanCt	F04R22	Post	Argulidae	16584	0.0097157433713262	-10.335627	1.1395	0.84567
RyanCt	F04R22	Post	Argulidae	27720	0.016877959079756	-11.028774	0.77465	0.49222
RyanCt	F04R22	Post	Argulidae	4500	0.0071796266472562	-5.226656	4.65955	3.70827
RyanCt	F04R22	Post	Argulidae	21244	0.0192159357177193	-11.028774	0.8062	0.49222
RyanCt	F04R22	Post	Argulidae	30772	0.0071796266472562	-5.311747	4.6456	3.66887
RyanCt	F04R22	Post	Argulidae	10619	0.0172407346890319	-11.028774	0.77465	0.49222
RyanCt	F04R22	Post	Argulidae	37893	0.0222625703141046	-11.028774	0.77465	0.49222
RyanCt	F04R22	Post	Argulidae	26096	0.00963956654004266	-11.028774	0.8062	0.49222
RyanCt	F04R22	Post	Argulidae	30478	0.00972011179292664	-11.028774	0.8062	0.49222
RyanCt	F04R22	Post	Argulidae	35055	0.0122101806681441	-11.028774	0.8062	0.49222
RyanCt	F04R22	Post	Argulidae	3270	0.0167001862727951	-11.028774	0.8062	0.49222
RyanCt	F04R22	Post	Argulidae	38057	0.0167031002804298	-11.028774	0.8062	0.49222
RyanCt	F04R22	Post	Argulidae	18587	0.0146514667063325	-11.028774	0.8062	0.49222
RyanCt	F04R22	Post	Argulidae	33368	0.0100726903662818	-11.028774	0.8062	0.49222
RyanCt	F04R22	Post	Argulidae	25877	0.0102286656658819	-11.028774	0.8062	0.49222
BayfrontPark	F04R22	Post	Oncholaimidae	33173	0	-4.347509	4.3882	1.61852
BayfrontPark	F04R22	Post	Oncholaimidae	21753	0	-4.683981	3.3733	1.40792
BayfrontPark	F04R22	Post	Oncholaimidae	12052	0	-5.194807	3.0093	1.08812
BayfrontPark	F04R22	Post	Oncholaimidae	9125	0	-6.293419	2.99435	0.49222
BayfrontPark	F04R22	Post	Xyalidae	28608	0	-5.600272	2.72235	0.84567
BayfrontPark	F04R22	Post	Xyalidae	37503	0	-6.293419	2.99435	0.49222
BayfrontPark	F04R22	Post	Xyalidae	8138	0	-5.194807	3.0093	1.08812
BayfrontPark	F04R22	Post	Xyalidae	26470	0	-5.600272	3.48865	0.84567
